user_id,user_age,user_level,user_learning_interests,user_avg_session_minutes,user_posts_count,user_comments_made,user_likes_given,user_friends_count,days_since_signup,post_id,post_topic_category,post_topic_title,post_word_count,post_has_image,post_likes,post_comments,post_reposts,post_age_hours,post_is_pinned,author_friend_status,topic_interest_match,peer_engagement_count,created_at,engaged
1104,29,Beginner,Listening; Writing; Vocabulary,47.9,16,132,154,21,853,5459,Event,Mentor AMA Tuesday,489,False,309,6,14,452,0,FRIEND,0.182,5,2026-03-26 08:25:00,1
1177,29,Advanced,IELTS,43.9,46,59,486,95,865,5251,businessenglish,Email templates that work,529,1,200,21,18,485.5,0,FRIEND,0.16,8,2026-02-15 16:13:00,1
1007,20,Beginner,"Reading,TOEFL",50.4,39,138,486,109,514,5479,EVENT,Mentor AMA Tuesday,540,true,144,44,24,457.4,False,NOT_FRIEND,0.12,12,2026-04-05 01:15:00,1
1023,27,BEGINNER,N/A,57.6,50,183,58,103,890,5567,writing,Cohesion vs coherence,543,false,243,67,11,17.9,no,BLOCKED,0.137,9,2026-01-31 01:45:00,0
1009,18,Beginner,"Vocabulary,Listening,Speaking",32.1,13,160,434,7,349,5151,BusinessEnglish,Email templates that work,380,True,262,26,8,144.2,false,BLOCKED,0.011,10,01/17/2026,0
1103,19,beginner,"IELTS,Writing",9.8,26,31,539,60,492,5589,GRAMMAR,Conditionals — when to use which,563,false,256,78,21,154.9,no,NOT_FRIEND,N/A,6,2026-01-20 04:50:00,0
1025,21,Beginner,"TOEFL,Speaking,BusinessEnglish",9.5,50,243,599,100,412,5042,IELTS,Speaking part 3 examples,477,false,132,63,19,38.4,false,NOT_FRIEND,0.03,12,2026-03-17 17:29:00,0
1178,40,Beginner,,26.3,77,33,209,114,713,5108,TOEFL,TOEFL Prep weekly thread,554,1,138,82,3,266.2,false,PENDING,0.09,11,02/17/2026,1
1159,42,Intermediate,"BusinessEnglish,Vocabulary",24.3,21,203,478,105,690,5212,writing,Essay feedback exchange,143,true,310,59,10,489.2,no,PENDING,0.075,1,2026-03-28 08:11:00,0
1107,20,Beginner,Grammar,N/A,26,124,202,54,70,5498,event,Speaking club Friday,280,no,265,85,12,324.4,false,PENDING,0.141,3,2026-04-04 05:20:00,0
1178,40,Beginner,"Listening,IELTS",26.3,77,33,209,114,713,5007,Reading,Article of the week,N/A,true,50,89,22,589.6,false,BLOCKED,0.052,0,01/05/2026,0
1065,26,Beginner,N/A,59.4,78,32,285,65,545,5578,TOEFL,Reading section pacing,317,yes,77,69,22,675,false,FRIEND,0.87,1,03/10/2026,1
1107,20,BEGINNER,Grammar,57,26,124,202,54,70,5454,Event,Pronunciation bootcamp,303,true,163,73,2,610,false,BLOCKED,NaN,4,03/03/2026,0
1181,36,Beginner,Speaking; TOEFL,34,65,2,409,12,152,5409,Writing,Paraphrasing practice,485,false,176,7,25,12.2,no,FRIEND,0.216,2,10-02-2026,1
1051,30,Advanced,"Speaking,BusinessEnglish,Writing",9.9,58,125,323,102,867,5393,businessenglish,Job interview answers,535,false,26,51,9,14.4,false,FRIEND,0.905,4,01/29/2026,1
1041,26,advanced,"Listening,BusinessEnglish,Writing",51.5,11,112,538,56,184,5256,IELTS,Writing task 2 essay structures,227,true,82,70,16,33.4,False,PENDING,0.07,5,2026-01-24 08:43:00,1
1065,26,Beginner,"TOEFL,Vocabulary,Listening",59.4,78,32,285,65,545,5545,Reading,Article of the week,507,false,71,40,22,244.4,no,NOT_FRIEND,0.192,6,03/31/2026,0
1039,19,Beginner,"IELTS,Event,Speaking",22.6,32,12,252,59,293,5106,Reading,Vocabulary in context,314,yes,68,35,11,21,false,NOT_FRIEND,0.219,5,2026-02-26 21:32:00,1
1182,16,Beginner,BusinessEnglish,44.2,36,240,9,94,646,5127,event,Mock TOEFL Saturday,253,false,298,4,9,125.1,false,BLOCKED,0.244,11,2026-01-04 19:08:00,0
1218,32,BEGINNER,"BusinessEnglish,Writing",57.2,22,143,68,97,668,5559,businessenglish,Meeting phrases,401,true,114,58,10,707.4,no,NOT_FRIEND,0.848,1,22-03-2026,0
1035,27,ADVANCED,"Grammar,Event,Writing",8.3,15,38,596,91,408,5386,TOEFL,Reading section pacing,475,no,163,90,6,664.9,false,PENDING,0.153,4,28-04-2026,1
1189,35,Beginner,null,43.7,80,201,122,25,317,5586,BusinessEnglish,Negotiation language,392,yes,201,81,6,1.8,True,BLOCKED,0.094,5,03/08/2026,0
1204,32,beginner,"Grammar,TOEFL",16.3,4,117,86,96,102,5399,listening,Note-taking techniques,221,0,202,76,0,320,no,FRIEND,0.077,10,2026-04-21 01:27:00,1
1104,29,Beginner,"Listening,Writing,Vocabulary",47.9,16,132,154,21,853,5522,Event,Speaking club Friday,368,yes,296,90,12,641,false,NOT_FRIEND,0.154,1,2026-02-08 22:32:00,0
1176,21, Intermediate ,"Grammar,Event",51.4,73,232,469,9,45,5271,Event,Mock TOEFL Saturday,302,true,237,22,9,559.1,false,FRIEND,0.971,4,2026-03-11 04:54:00,1
1195,19,Intermediate,"Writing,Listening",9.6,9,131,473,88,438,5309,grammar,Articles a/an/the explained,70,false,135,39,19,312,false,PENDING,0.038,2,2026-03-18 23:00:00,0
1052,37,advanced,Vocabulary; Listening,5.6,0,127,77,76,158,5463,Speaking,Common pronunciation mistakes,260,false,51,90,7,684.6,false,PENDING,null,1,2026-03-27 07:17:00,0
1178,40,beginner,"Listening,IELTS",26.3,77,33,209,114,713,5280,IELTS,Speaking part 3 examples,18,0,39,70,13,278.9,no,BLOCKED,0.989,4,13-01-2026,0
1205,26,Advanced,Grammar; BusinessEnglish,3.7,70,94,93,54,610,5527,Grammar,Phrasal verbs that confuse everyone,332,0,119,5,14,33.6,no,NOT_FRIEND,0.798,8,2026-04-10 13:24:00,1
1028,29,Beginner,Speaking; Reading,48.4,58,62,198,64,559,5055,Vocabulary,Idioms in real conversations,521,False,329,41,22,627.7,false,FRIEND,,7,2026-02-01 02:14:00,1
1033,35,Advanced,"Writing,IELTS,Speaking",15.8,4,56,520,116,506,5357,Speaking,Accent reduction drills,355,no,301,36,21,199,false,PENDING,0.817,8,2026-04-30 12:03:00,1
1071,18,ADVANCED,Writing,20.1,65,188,571,65,457,5083,Event,Mock TOEFL Saturday,431,0,163,14,18,156.9,false,PENDING,0.111,11,2026/04/12,0
1010,33,Advanced,"BusinessEnglish,Grammar,Vocabulary",37.8,10,74,447,85,540,5021,Event,Pronunciation bootcamp,58,no,271,47,0,430.1,false,FRIEND,0.113,5,2026-04-26 00:47:00,1
1121,31,Advanced,Event,42.8,30,88,220,71,437,5357, Speaking ,Accent reduction drills,355,0,301,36,21,199,no,FRIEND,0.087,11,04/30/2026,1
1110,,beginner,IELTS; Reading; Writing,49.1,38,76,119,30,862,5406,Speaking,Accent reduction drills,330,no,15,13,18,358.8,false,PENDING,0.083,10,02/14/2026,1
1132,36,Intermediate,"Listening,Event",36.6,10,42,89,107,474,5455,Speaking,Accent reduction drills,318,no,20,58,11,29.8,no,FRIEND,null,2,28-04-2026,1
1080,39,Advanced,"Vocabulary,Listening,BusinessEnglish",6.7,47,235,510,0,544,5254,Grammar,Subjunctive mood basics,401,false,68,14,17,118.4,false,BLOCKED,0.235,6,03-03-2026,1
1126,24,Intermediate,Grammar,12.3,34,47,358,75,290,5165,TOEFL,Speaking task 1 templates,455,false,261,58,1,490.9,0,NOT_FRIEND,0.245,5,2026-01-16 23:54:00,0
1018,20, Advanced ,Speaking,37.2,14,46,548,91,65,5260,Reading,Inference questions explained,435,0,272,67,18,518.4,no,PENDING,0.229,2,2026/02/12,0
1051,30,ADVANCED,"Speaking,BusinessEnglish,Writing",9.9,58,125,323,102,867,5158,Speaking,Small talk openers,426,0,235,31,21,486.4,false,NOT_FRIEND,0.868,6,2026-01-11 03:31:00,1
1056,42,Advanced,"Grammar,Event",26.5,13,86,547,52,607,5100,Writing,Formal vs informal register,445,true,145,78,21,515.9,false,NOT_FRIEND,0.233,8,2026-01-11 06:48:00,1
1052,37,Advanced,Vocabulary|Listening,5.6,0,127,77,76,158,5515,grammar,Conditionals — when to use which,124,0,174,88,16,419.4,false,BLOCKED,0.073,4,03/13/2026,0
1207,999,beginner,"Listening,Writing",34.5,31,23,7,1,633,5109,IELTS,IELTS band 7 roadmap,246,yes,174,25,2,520.6,no,FRIEND,0.114,0,27-03-2026,1
1096,37,Beginner,"Reading,Writing",30,7,236,319, ,850,5016,IELTS,Speaking part 3 examples,144,false,184,71,16,269.5,false,PENDING,0.182,9,2026-04-25 08:26:00,1
1030,24,ADVANCED,"BusinessEnglish,IELTS",,79,128,1,4,325,5299,Vocabulary,Synonym swap challenge,277,false,344,5,17,647.9,false,NOT_FRIEND,0.086,9,2026-03-28 17:42:00,0
1150,38,Beginner,"BusinessEnglish,Writing,TOEFL",49.7,43,130,112,44,172,5219,SPEAKING,Small talk openers,N/A,true,38,85,11,244,false,FRIEND,NaN,0,2026-02-23 20:34:00,1
1043,19,INTERMEDIATE,N/A,19,28,181,303,23,516,5560,IELTS,Speaking part 3 examples,281,true,91,9,2,34.5,false,NOT_FRIEND,0.933,6,2026-03-11 14:15:00,1
1174,24,intermediate,null,24.1,42,55,199,56,778,5227,Event,Mock TOEFL Saturday,329,false,167,69,0,484.2,1,FRIEND,0.012,1,2026-02-21 19:29:00,1
1079,37,beginner,BusinessEnglish|Writing|Grammar,N/A,60,92,406,10,384,5409,Writing,Paraphrasing practice,485,false,176,7,25,12.2,false,FRIEND,0.9,7,2026-02-10 18:37:00,1
1172,42,Beginner,Reading,58.5,37,19,418,111,893,5533,Vocabulary,Idioms in real conversations,135,0,145,7,8,670.1,false,BLOCKED,0.011,1,2026-01-16 05:55:00,0
1102,39,Beginner,"Grammar,Listening,BusinessEnglish",45.2,67,103,589,NaN,93,5503,LISTENING,Accents around the world,24,false,333,66,20,59,false,BLOCKED,0.753,12,2026-03-16 14:00:00,1
1080,39,Advanced,"Vocabulary,Listening,BusinessEnglish",6.7,47,235,510,N/A,544,5258,Vocabulary,Academic word list — week 4,96,no,60,19,17,9.8,1,PENDING,0.878,0,03/09/2026,1
1152,25,Advanced,Writing; Speaking,35.9,1,225,274,13,635,5371,LISTENING,Dictation practice thread,31,no,53,2,25,571.7,false,PENDING,N/A,2,02/11/2026,0
1145,37,Intermediate,"Event,Grammar,Speaking",53.3,67,241,592,70,867,5376,Listening,Fast English drills,529,false,245,65,11,355,false,NOT_FRIEND,0.183,12,2026-03-06 12:52:00,1
1178,40, Beginner ,"Listening,IELTS",26.3,77,33,209,114,713,5408,event,Writing workshop signup,154,true,213,6,7,706,no,PENDING,0.057,8,2026-04-26 02:54:00,0
1076,20,Advanced,"Vocabulary,Event,Writing",7.4,56,78,392,49,692,5260,Reading,Inference questions explained,435,0,272,67,18,518.4,no,BLOCKED,0.187,6,02/12/2026,0
1032,35,INTERMEDIATE,IELTS,55.3,80,79,50,28,309,5198,TOEFL,TOEFL Prep weekly thread,61,true,54,65,15,324.2,0,BLOCKED,0.183,10,2026-04-22 18:32:00,0
1055,21,BEGINNER,"Speaking,IELTS,Event",6.4,80,246,0,13,290,5577,Writing,Essay feedback exchange,359,false,209,30,14,252,false,NOT_FRIEND,0.113,6,2026-01-09 04:41:00,0
1140,34,Intermediate,BusinessEnglish; IELTS; Grammar,59.1,70,77,171,103,21,5397,TOEFL,Integrated writing tips,345,true,51,61,3,668.9,false,NOT_FRIEND,0.012,8,2026/04/07,0
1127,39,Beginner,"Event,Listening",22.9,44,177,243,48,769,5279,Vocabulary,Word of the day,595,False,301,85,2,695.7,false,FRIEND,0.148,2,2026-01-15 19:32:00,0
1149,35, Intermediate ,BusinessEnglish,9.1,79,210,259,52,43,5410,EVENT,Writing workshop signup,426,false,202,64,2,439.7,false,FRIEND,0.148,2,2026-01-16 17:17:00,1
1000,31, Advanced ,"BusinessEnglish,Event,Reading",36.6,4,176,469,85,290,5514,businessenglish,Presentation openings,367,false,56,72,5,144.6,false,NOT_FRIEND,0.871,11,2026-02-03 07:54:00,1
1016,999, Intermediate ,Vocabulary; IELTS; TOEFL,54.8,26,17,303,119,355,5360,BUSINESSENGLISH,Negotiation language,434,no,307,66,10,392.6,no,FRIEND,0.159,12,01-04-2026,1
1101,24,Intermediate,"Writing,Reading,BusinessEnglish",3.6,73,151,299,113,723,5350,Grammar,Articles a/an/the explained,289,False,240,44,6,203.4,false,BLOCKED,0.047,3,2026-03-05 06:46:00,0
1007,20,Beginner,"Reading,TOEFL",50.4,39,138,486,109,514,5020,Writing,Formal vs informal register,518,false,253,53,24,425.9,false,FRIEND,0.099,8,2026-03-19 15:35:00,1
1002,20,Advanced,TOEFL|Event|Vocabulary,12.8,27,191,170,3,882,5292,toefl,Integrated writing tips,467,true,232,65,5,481.6,0,FRIEND,0.808,12,2026-04-04 01:10:00,1
1204,32,Beginner,"Grammar,TOEFL",16.3,4,117,86,96,102,5269,TOEFL,Integrated writing tips,475,no,249,21,25,176.6,false,NOT_FRIEND,0.919,5,12-02-2026,1
1050,19,ADVANCED,"BusinessEnglish,Grammar",51.2,69,15,239,53,858,5439,Grammar,Conditionals — when to use which,24,yes,334,82,6,692.2,false,FRIEND,0.868,8,2026-02-11 01:39:00,1
1022,30,intermediate,IELTS,7.8,63,210,116,50,248,5267,Reading,Skimming vs scanning,221,no,126,1,24,690.6,False,NOT_FRIEND,0.237,5,2026-02-13 01:36:00,0
1177,29,Advanced,IELTS,43.9,46,59,486,95,865,5037,VOCABULARY,Synonym swap challenge,319,True,88,31,6,63.8,false,PENDING,N/A,7,2026-02-02 22:01:00,1
1023,27,Beginner,Reading,57.6,50,183,58,103,890,5379,Listening,Accents around the world,486,yes,15,13,3,524.7,0,PENDING,0.021,3,2026-01-29 06:14:00,0
1151,16,Intermediate,"Writing,Grammar",50.4,1,156,224,115,503,5182,READING,Reading speed tracker,550,1,301,1,4,74.6,false,FRIEND,0.104,9,2026-01-07 05:35:00,1
1124,37,Beginner,Writing,55.1,60,195,40,75,894,5003,Event,Mock TOEFL Saturday,155,false,52,23,9,152.7,false,PENDING,0.194,3,2026-03-24 09:54:00,1
1039,19,Beginner,IELTS; Event; Speaking,22.6,32,12,252,59,293,5573,Grammar,Phrasal verbs that confuse everyone,266,0,53,37,5,530.1,false,NOT_FRIEND,0.098,3,2026-02-20 22:43:00,0
1007,20,Beginner,"Reading,TOEFL",50.4,39,138,486,109,514,5172, IELTS ,Speaking part 3 examples,274,true,173,57,12,133.3,false,FRIEND,0.027,11,2026/03/24,1
1041,26, Advanced ,"Listening,BusinessEnglish,Writing",51.5,11,112,538,56,184,5009,GRAMMAR,Conditionals — when to use which,389,false,245,11,21,251.8,false,PENDING,0.219,0,16-04-2026,0
1197,42,Advanced,,55.4,77,149,51,101,626,5407,READING,Reading speed tracker,201,false,83,46,16,533.6,false,BLOCKED,0.159,6,2026-01-20 03:02:00,0
1037,25,Intermediate,"Writing,Speaking",14.6,74,244,126,NaN,529,5152,BUSINESSENGLISH,  Presentation openings,170,0,327,64,4,213,false,FRIEND,0.102,5,2026-03-02 13:40:00,1
1145,37,Intermediate,Event; Grammar; Speaking,53.3,67,241,592,70,867,5001,GRAMMAR,#PastParticiple cheatsheet,356,false,220,80,21,195.1,no,FRIEND,0.931,0,08-03-2026,1
1201,25, Advanced ,TOEFL; BusinessEnglish; Writing,17.7,43,63,386,16,503,5037,vocabulary,Synonym swap challenge,319,True,88,31,6,63.8,false,BLOCKED,0.243,5,2026-02-02 22:01:00,1
1042,30,Advanced,"Event,Writing",6.6,77,39,534,10,297,5579,Writing,Formal vs informal register,375,yes,249,37,5,156.2,false,NOT_FRIEND,0.765,3,03/28/2026,1
1138,28,Beginner,"Speaking,Event,Vocabulary",12.6,12,67,302,110,454,5161,Grammar,Articles a/an/the explained,63,false,217,86,3,410.8,True,BLOCKED,0.201,12,2026-04-01 08:26:00,1
1155,18,BEGINNER,"Listening,IELTS",13.4,63,156,267,112,242,5070, BusinessEnglish ,Meeting phrases,41,false,132,36,4,12.5,False,NOT_FRIEND,0.214,7,2026-03-15 21:06:00,0
1013,31,Beginner,TOEFL,27.5,35,150,496,25,227,5120,TOEFL,Integrated writing tips,337,false,114,44,22,344.5,false,BLOCKED,0.866,5,24-04-2026,1
1211,24,intermediate,TOEFL,22.8,46,80,45,17,825,5582,toefl,  Reading section pacing,403,no,302,44,13,326.6,false,FRIEND,0.834,5,2026/04/25,1
1165,25,Intermediate,Listening,56.5,65,143,23,102,645,5220, Grammar ,Conditionals — when to use which,377,1,165,46,19,64.8,false,BLOCKED,0.162,7,2026-04-24 16:17:00,1
1144,38,Intermediate,"Speaking,IELTS",9.9,8,210,355,94,207,5359,Vocabulary,Collocations you should know,61,no,56,1,0,611,no,FRIEND,0.028,10,02/28/2026,1
1195,19,Intermediate,"Writing,Listening",9.6,9,131,473,88,438,5128, Grammar ,Articles a/an/the explained,588,no,80,26,4,491.5,false,FRIEND,0.208,10,2026-04-11 00:55:00,1
1034,31,Beginner,TOEFL; Grammar,5.7,37,180,469,26,702,5223,BUSINESSENGLISH,Negotiation language,,1,192,40,1,281.2,false,FRIEND,0.036,9,03/24/2026,1
1194,42,Beginner,Vocabulary,3.3,79,210,163,58,371,5297,toefl,Speaking task 1 templates,336,false,188,84,3,293.6,false,NOT_FRIEND,0.023,6,2026-05-01 18:25:00,1
1084,,INTERMEDIATE,"TOEFL,Listening",48.2,75,79,437,98,266,5359,Vocabulary,Collocations you should know,61,false,56,1,0,611,false,BLOCKED,0.109,2,28-02-2026,0
1142,41, Intermediate ,Speaking,39.8,18,102,360,77,594,5141,listening,Fast English drills,443,yes,198,34,10,587.4,true,BLOCKED,0.105,5,2026-03-10 01:23:00,0
1057,36,Intermediate,Vocabulary|Event,6.7,25,225,575,56,440,5358,Event,Writing workshop signup,270,no,204,1,2,560.6,false,BLOCKED,0.932,1,2026-04-09 00:39:00,0
1052,37,Advanced,Vocabulary; Listening,5.6,0,127,77,76,158,5234,Writing,Paraphrasing practice, ,yes,237,78,21,359.4,0,NOT_FRIEND,0.205,1,03/05/2026,1
1167,28,Intermediate,N/A,14.5,60,26,471,69,117,5158,Speaking,Small talk openers,426,no,235,31,21,486.4,false,FRIEND,0.176,11,2026-01-11 03:31:00,1
1149,35,Intermediate,BusinessEnglish,9.1,79,210,259,52,43,5400,reading,Vocabulary in context,16,true,332,48,22,387.3,false,NOT_FRIEND,0.053,11,2026-03-04 02:30:00,1
1103,19,Beginner,"IELTS,Writing",9.8,26,31,539,60,492,5322,Speaking,Common pronunciation mistakes,193,0,34,32,3,72.3,false,NOT_FRIEND,0.145,11,03/17/2026,0
1175,38,Advanced,"Listening,TOEFL,Speaking",8.6,76,190,215,46,496,5001,Grammar,#PastParticiple cheatsheet,356,false,220,80,21,195.1,false,FRIEND,0.031,10,2026-03-08 13:34:00,1
1188,33,beginner,Event,43.6,76,162,233,111,378,5352, Writing ,Formal vs informal register,238,1,301,18,21,375.9,false,BLOCKED,0.175,5,2026-01-05 17:54:00,0
1081,NaN,Beginner,Reading,39.3,46,189,475,111,519,5346,BusinessEnglish,Presentation openings,462,no,238,45,23,344.5,no,PENDING,0.056,12,02/02/2026,1
1128,23,Advanced,IELTS,52.1,8,69,307,94,125,5167,Writing,Cohesion vs coherence,67,True,207,59,18,494.4,false,NOT_FRIEND,0.231,5,2026-04-22 14:17:00,1
1152,25,Advanced,Writing|Speaking,35.9,1,225,274,13,635,5282,TOEFL,TOEFL Prep weekly thread,271,false,104,68,23,592.8,false,NOT_FRIEND,null,1,03/03/2026,0
1111,18,Beginner,"Event,IELTS",15.2,32,41,495,93,311,5144,Speaking,Small talk openers,34,false,262,80,4,181.4,no,NOT_FRIEND,0.182,2,2026-01-19 21:52:00,1
1066,26,BEGINNER,"Listening,Speaking,IELTS",41,10,134,222,112,552,5159,event,Mock TOEFL Saturday,558,false,75,0,19,165.3,false,NOT_FRIEND,0.106,2,18-01-2026,0
1154,20,Intermediate,Listening|Speaking,47.4,5,113,213,73,298,5340,IELTS,Writing task 2 essay structures,549,no,134,20,17,706.2,false,NOT_FRIEND,0.133,5,22-01-2026,1
1040,38,Intermediate,IELTS,56.1,74,34,159,60,715,5238,LISTENING,Dictation practice thread,34,false,314,16,19,79,false,PENDING,0.036,4,2026-01-04 12:30:00,1
1170,39,Advanced,Vocabulary; TOEFL,45.3,9,172,410,63,51,5360,BusinessEnglish,  Negotiation language,434,false,307,66,10,392.6,false,PENDING,0.077,10,04/01/2026,1
1032,35,Intermediate,IELTS,55.3,80,79,50,28,309,5233,Vocabulary,Synonym swap challenge,533,0,121,13,9,14.8,no,BLOCKED,0.145,0,2026-02-28 14:40:00,0
1155,18, Beginner ,"Listening,IELTS",13.4,63,156,267,112,242,5062, Grammar ,Subjunctive mood basics,559,false,155,35,1,108.3,no,PENDING,0.21,4,2026/04/21,1
1063,41,Intermediate,"Event,Listening,IELTS",29.6,21,189,0,2,309,5021,Event,Pronunciation bootcamp,58,no,271,47,0,430.1,false,FRIEND,0.822,9,04/26/2026,1
1156,42,Beginner,"Writing,IELTS",12.6,69,201,158,79,737,5529,event,Speaking club Friday,168,no,203,88,0,54.1,0,FRIEND,0.141,8,18-02-2026,1
1019,22,Intermediate,Vocabulary,30.2,78,14,170,111,793,5566,Reading,Reading speed tracker,233,false,128,50,9,94.8,false,BLOCKED,0.11,1,01/29/2026,0
1039,19, Beginner ,IELTS; Event; Speaking,22.6,32,12,252,null,293,5274,Reading,Vocabulary in context,372,no,172,26,12,647.2,False,FRIEND,0.183,12,2026-02-23 04:57:00,1
1199,33,Beginner,Listening; Reading; IELTS,20.2,68,98,124,85,649,5424,Writing,Cohesion vs coherence,263,false,95,27,21,233.1,False,BLOCKED,0.101,6,2026/02/07,0
1072,20,Intermediate,Writing; Reading,5.3,75,177,33,22,27,5252,TOEFL,Reading section pacing,234,0,285,73,7,646.8,false,PENDING,0.034,6,2026-02-24 15:12:00,1
1147,40,Advanced,"Reading,TOEFL,IELTS",9999,70,138,137,11,95,5145,Listening,Dictation practice thread,210,false,42,67,13,389.2,false,BLOCKED,0.209,1,2026-02-21 23:21:00,0
1042,30,ADVANCED,"Event,Writing",6.6,77,39,534,10,297,5329,BusinessEnglish,Presentation openings,465,no,124,19,14,233.1,false,PENDING,0.031,4,2026-01-26 04:17:00,1
1013,31,Beginner,TOEFL,27.5,35,150,496,25,227,5342,BusinessEnglish,Meeting phrases,132,True,84,25,11,465,no,BLOCKED,0.231,12,2026-02-09 09:38:00,0
1106,40,Advanced,"Reading,TOEFL",14,27,23,62,11,667,5222,IELTS,Writing task 2 essay structures,62,true,72,26,8,374.3,false,BLOCKED,0.228,12,2026-01-09 14:23:00,0
1206,32, Advanced ,Event,32.5,0,59,420,23,327,5162,speaking,Storytelling fluency,287,false,105,22,1,49.2,false,NOT_FRIEND,0.029,1,03/21/2026,0
1108,23,Beginner,IELTS,39.9,66,160,118,120,740,5528,Reading,Article of the week,571,false,276,89,10,423.7,no,FRIEND,0.109,11,2026-04-12 11:29:00,1
1033,35,Advanced,"Writing,IELTS,Speaking",15.8,4,56,520,116,506,5175,LISTENING,Dictation practice thread,291,1,17,74,4,216.5,false,BLOCKED, ,0,2026-03-29 19:43:00,0
1142,41,Intermediate,Speaking,39.8,18,102,360,77,594,5492,Grammar,Conditionals — when to use which,244,yes,113,51,15,428.4,True,BLOCKED,,5,2026-04-13 21:43:00,0
1110,32,Beginner,"IELTS,Reading,Writing",49.1,38,76,119,30,862,5046,Vocabulary,Synonym swap challenge,206,false,343,60,18,353.2,False,BLOCKED,N/A,1,2026-05-01 18:08:00,0
1085,25,Beginner,Writing; Event; Grammar,N/A,44,116,42,73,445,5351,vocabulary,Idioms in real conversations,436,true,23,35,17,166.5,false,NOT_FRIEND,0.039,6,2026-01-19 15:05:00,1
1132,36,Intermediate,Listening; Event,36.6,10,42,89,107,474,5593,Writing,  Cohesion vs coherence,538,false,345,8,10,193.6,false,BLOCKED,0.102,9,2026-01-20 21:46:00,0
1068,41,Advanced,BusinessEnglish|Grammar,38.2,69,76,75,94,531,5067,IELTS,Listening trap words,302,yes,5,23,19,490.6,no,FRIEND,0.114,3,2026/03/30,0
1130,36,Intermediate,N/A,37.4,7,233,142,120,241,5529,Event,Speaking club Friday,168,false,203,88,0,54.1,no,NOT_FRIEND,0.95,6,2026-02-18 14:46:00,1
1146,37,Beginner,Writing|BusinessEnglish|TOEFL,8.5,21,210,161,45,270,5498,event,Speaking club Friday,280,false,265,85,12,324.4,false,FRIEND,0.091,12,2026-04-04 05:20:00,1
1166,25, Advanced ,IELTS,11,50,159,314,19,143,5083,event,Mock TOEFL Saturday,431,false,163,14,18,156.9,false,PENDING,0.218,2,2026/04/12,0
1062,27,Advanced,TOEFL,5.5,63,47,142,59,637,5428,Event,Writing workshop signup,478,0,81,35,4,140.8,0,BLOCKED,0.105,7,02-04-2026,0
1158,39,Advanced,"Grammar,Speaking",45.1,66,249,510,76,697,5256,IELTS,Writing task 2 essay structures,227,true,82,70,16,33.4,false,NOT_FRIEND,0.079,2,01/24/2026,0
1181, ,Beginner,"Speaking,TOEFL",34,65,2,409,12,152,5014,grammar,Articles a/an/the explained,398,false,36,47,16,478.9,true,BLOCKED,0.219,0,2026-02-16 23:04:00,0
1047,35,INTERMEDIATE,IELTS,42.6,20,54,375,0,567,5069,Reading,Skimming vs scanning,82,false,47,3,7,237.2,false,FRIEND,0.023,2,2026-01-11 21:49:00,0
1018,20,Advanced,Speaking,37.2,14,46,548,91,65,5240,BusinessEnglish,Presentation openings,103,false,256,26,14,222,false,PENDING,0.224,12,02/02/2026,1
1154,20,Intermediate,Listening; Speaking,N/A,5,113,213,73,298,5323,Writing,Punctuation pitfalls,null,0,221,68,6,329.3,no,BLOCKED,0.058,7,04/04/2026,0
